species_tax_id,Species,MinWidth,MaxWidth,MinLength,MaxLength,SizeUnit,Volume,VolumeUnit,Shape,Superkingdom,Phylum,Source,Note,Growth_rate
,Halobaculum gomorrense,0.5,1,5,10,um,4.27E-18,m^3,rod,Archaea,Euryarchaeota,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118,
,Halococcus morrhuae,0.8,1.5,,,um,1.02E-18,m^3,Spherical,Archaea,Euryarchaeota,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122,
,Haloferax volcanii,1,3,2,3,um,1.14E-17,m^3,cylindrical,Archaea,Euryarchaeota,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.124,
,Halogeometricum borinquense,1,2,1,3,um,5.11E-18,m^3,cylindrical,Archaea,Euryarchaeota,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122,
,Halorubrum saccharovorum,0.5,0.5,2.5,5,um,7.04E-19,m^3,rod,Archaea,Euryarchaeota,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.118,
,Haloterrigena turkmenica,1.5,2,,,um,2.98E-18,m^3,Spherical,Archaea,Euryarchaeota,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126,
,Methanobacterium subterraneum,0.1,1.15,0.6,1.2,um,4.26E-19,m^3,rod,Archaea,Euryarchaeota,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.234,
,Methanocaldococcus jannaschii,1.5,1.5,,,um,1.77E-18,m^3,Spherical,Archaea,Euryarchaeota,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.267,
,Methanocaldococcus vulcanius,1,3,,,um,7.33E-18,m^3,Spherical,Archaea,Euryarchaeota,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.267,
,Methanoculleus submarinus,0.8,2,,,um,2.23E-18,m^3,Spherical,Archaea,Euryarchaeota,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/65/7/2141_ijs000233.pdf?expires=1527082919&id=id&accname=guest&checksum=6D3AF1C0ABD8AB386AD26E5D0AF0D092,,
,Methanogenium frigidum,1.2,2.5,,,um,4.54E-18,m^3,Spherical,Archaea,Euryarchaeota,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.216,
,Methanohalophilus portucalensis,0.6,2,,,um,2.15E-18,m^3,Spherical,Archaea,Euryarchaeota,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.251,
,Methanopyrus kandleri,0.5,0.7,6,8,um,2.07E-18,m^3,rod,Archaea,Euryarchaeota,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2490668/,,
,Methanothermococcus okinawensis,1,1.5,,,um,1.15E-18,m^3,Spherical,Archaea,Euryarchaeota,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.265,
,Natrialba asiatica,0.5,0.5,1,5,um,5.56E-19,m^3,rod,Archaea,Euryarchaeota,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122,
,Natrinema pellirubrum,0.6,1,1,4,um,1.55E-18,m^3,rod,Archaea,Euryarchaeota,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.126,
,Natronobacterium gregoryi,0.5,0.7,10,15,um,3.81E-18,m^3,rod,Archaea,Euryarchaeota,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.122,
,Natronococcus occultus,1,2,,,um,2.36E-18,m^3,Spherical,Archaea,Euryarchaeota,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.124,
,Natronomonas pharaonis,0.8,0.8,2,3,um,1.12E-18,m^3,rod,Archaea,Euryarchaeota,"The Prokaryotes: Volume 3: Archaea. Bacteria: Firmicutes, Actinomycetes (vol 3)  by Ralph S. Wolfe (auth.), Martin Dworkin Professor Dr., Stanley Falkow, Eugene Rosenberg, Karl-Heinz Schleifer, Erko Stackebrandt (eds.) ",pg.120,
,Pyrococcus abyssi,0.8,2,,,um,2.23E-18,m^3,Spherical,Archaea,Euryarchaeota,https://link.springer.com/content/pdf/10.1007%2FBF00252219.pdf,,
,Pyrococcus glycovorans,0.5,1.5,,,um,9.16E-19,m^3,Spherical,Archaea,Euryarchaeota,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/49/4/ijs-49-4-1829.pdf?expires=1527181686&id=id&accname=guest&checksum=87D587FDE1E105484D7888033FBE0A80,,
,Stygiolobus azoricus,0.5,1.8,,,um,1.56E-18,m^3,Spherical,Archaea,Euryarchaeota,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/41/4/ijs-41-4-495.pdf?expires=1527182331&id=id&accname=guest&checksum=029551415D53238C48C8655C4B176E60,,
,Thermococcus barophilus,0.8,2,,,um,2.23E-18,m^3,Spherical,Archaea,Euryarchaeota,https://www.ncbi.nlm.nih.gov/pubmed/10319455,,
,Thermococcus fumicolans,0.8,2,,,um,2.23E-18,m^3,Spherical,Archaea,Euryarchaeota,http://www.microbiologyresearch.org/docserver/fulltext/ijsem/46/4/ijs-46-4-1113.pdf?expires=1527182709&id=id&accname=guest&checksum=C5389BAF1004A329EAF0BD65CDB650F3,,
,Thermococcus hydrothermalis,0.8,2,,,um,2.23E-18,m^3,Spherical,Archaea,Euryarchaeota,https://www.researchgate.net/publication/13992510_Thermococcus_hydrothermalis_sp_nov_a_New_Hyperthermophilic_Archaeon_Isolated_from_a_Deep-Sea_Hydrothermal_Vent,,
,Thermococcus siculi,0.8,2,,,um,2.23E-18,m^3,Spherical,Archaea,Euryarchaeota,https://link.springer.com/content/pdf/10.1007%2Fs007920050099.pdf,,
,Acutodesmus acuminatus,,,,,,1.75E-15,m^3,DoubleCone,Phytoplankton,Chlorophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),Acutodesmus acuminatus also is know as Scenedesmus acuminatus,
,Alexandrium catenella,,,,,,9.74E-15,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Alexandrium ostenfeldii,,,,,,2.04E-14,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Alexandrium ostenfeldii,,,,,,2.04E-14,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Alexandrium ostenfeldii,,,,,,2.04E-14,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Alexandrium tamarense,,,,,,8.84E-15,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Amphidinium klebsii,,,,,,1.11E-14,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Amphiprora paludosa,,,,,,1.93E-15,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Ankistrodesmus falcatus,,,,,,2.83E-16,m^3,,Phytoplankton,Chlorophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Asterionella formosa,,,,,,2.53E-15,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Asterionellopsis glacialis,,,,,,4.44E-15,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Aulacoseira subarctica,,,,,,1.60E-15,m^3,cylindrical,Phytoplankton,Bacillariophyta,https://www.tandfonline.com/doi/abs/10.1080/0967026031000094102,cell length:2.5-18.0; cell width:3.0-15.0 (micrometers),
,Aulacoseira subarctica,,,,,,1.60E-15,m^3,cylindrical,Phytoplankton,Bacillariophyta,https://www.tandfonline.com/doi/abs/10.1080/0967026031000094102,cell length:2.5-18.0; cell width:3.0-15.0 (micrometers),
,Calciodinellum albatrosianum,,,,,,1.26E-16,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Ceratium furca,,,,,,1.26E-13,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Ceratium fusus,,,,,,1.14E-13,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Ceratium fusus,,,,,,1.14E-13,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Chaetoceros affinis,,,,,,1.96E-15,m^3,,Phytoplankton,Bacillariophyta,"Edwards, K. F., Klausmeier, C. A. and Litchman, E. (2015), Nutrient utilization traits of phytoplankton. Ecology, 96: 2311. doi:10.1890/14-2252.1",Saujanya’s data,
,Chaetoceros calcitrans,,,,,,6.43E-17,m^3,,Phytoplankton,Bacillariophyta,"Sofía Sal, Ángel López-Urrutia, Xabier Irigoien, Derek S. Harbour, and Roger P. Harris 2013. Marine microplankton diversity database. Ecology 94:1658. http://dx.doi.org/10.1890/13-0236.5",Saujanya’s data �?Cell Volume 2,
,Chaetoceros calcitrans,,,,,,6.43E-17,m^3,,Phytoplankton,Bacillariophyta,"Sofía Sal, Ángel López-Urrutia, Xabier Irigoien, Derek S. Harbour, and Roger P. Harris 2013. Marine microplankton diversity database. Ecology 94:1658. http://dx.doi.org/10.1890/13-0236.5",Saujanya’s data �?Cell Volume 3,
,Chaetoceros calcitrans,,,,,,6.43E-17,m^3,,Phytoplankton,Bacillariophyta,"Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006. Biovolumes and size-classes of phytoplankton in the Baltic Sea. HEL",Saujanya’s data �?Cell Volume mean,
,Chaetoceros criophilus,,,,,,3.80E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Chaetoceros didymus,,,,,,4.39E-16,m^3,,Phytoplankton,Bacillariophyta,"Leblanc, Karine; Arístegui Ruiz, Javier; Armand, L; Assmy, P; Beker, B; Bode, Antonio; Breton, E; Cornet, V; Gibson, J; Gosselin, M-P; Kopczynska, EE; Marshall, Harold G; Peloquin, Jill M; Piontkovski, S; Poulton, Alex J; Quéguiner, Bernard; Schiebel, Ralf; Shipe, R; Stefels, Jacqueline; van Leeuwe, Maria A; Varela, M; Widdicombe, Claire E; Yallop, M (2012): A global diatom database - abundance, biovolume and biomass in the world ocean. Earth System Science Data, 4, 149-165, doi:10.5194/essd-4-149-2012. CC-BY",Saujanya’s data �?Cell Volume mean,
,Chaetoceros didymus,,,,,,4.39E-16,m^3,,Phytoplankton,Bacillariophyta,"Sofía Sal, Ángel López-Urrutia, Xabier Irigoien, Derek S. Harbour, and Roger P. Harris 2013. Marine microplankton diversity database. Ecology 94:1658. http://dx.doi.org/10.1890/13-0236.5",Saujanya’s data �?Cell Volume 2,
,Chaetoceros gracilis,,,,,,2.83E-16,m^3,,Phytoplankton,Bacillariophyta,"Leblanc, Karine; Arístegui Ruiz, Javier; Armand, L; Assmy, P; Beker, B; Bode, Antonio; Breton, E; Cornet, V; Gibson, J; Gosselin, M-P; Kopczynska, EE; Marshall, Harold G; Peloquin, Jill M; Piontkovski, S; Poulton, Alex J; Quéguiner, Bernard; Schiebel, Ralf; Shipe, R; Stefels, Jacqueline; van Leeuwe, Maria A; Varela, M; Widdicombe, Claire E; Yallop, M (2012): A global diatom database - abundance, biovolume and biomass in the world ocean. Earth System Science Data, 4, 149-165, doi:10.5194/essd-4-149-2012. CC-BY",Saujanya’s data,
,Chaetoceros lorenzianus,,,,,,8.00E-15,m^3,,Phytoplankton,Bacillariophyta,"Edwards, K. F., Klausmeier, C. A. and Litchman, E. (2015), Nutrient utilization traits of phytoplankton. Ecology, 96: 2311. doi:10.1890/14-2252.1",Saujanya’s data,
,Chaetoceros simplex,,,,,,1.68E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Chaetoceros simplex,,,,,,1.68E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Chaetoceros simplex,,,,,,1.68E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Chaetoceros simplex,,,,,,1.68E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Chaetoceros simplex,,,,,,1.68E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Chaetoceros simplex,,,,,,1.68E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Chaetoceros simplex,,,,,,1.68E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Chlamydomonas intermedia,,,,,,6.50E-17,m^3,,Phytoplankton,Chlorophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Chlamydomonas subcaudata,,,,,,1.44E-16,m^3,,Phytoplankton,Chlorophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Chlorella vulgaris,,,,,,1.11E-17,m^3,,Phytoplankton,Chlorophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Cladophora glomerata,,,,,,1.63E-12,m^3,cylindrical,Phytoplankton,Chlorophyta,https://www.sciencedirect.com/science/article/pii/0921510795013156,"108 mg biomass; cell width: 40-100 um, cell length: 100-400 um",
,Cladophora glomerata,,,,,,1.63E-12,m^3,cylindrical,Phytoplankton,Chlorophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),"109 mg biomass; cell width: 40-100 um, cell length: 100-400 um",
,Closterium acutum,,,,,,9.00E-16,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Closterium limneticum,,,,,,5.23E-15,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Cochlodinium polykrikoides,,,,,,2.46E-14,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Coolia monotis,,,,,,1.66E-14,m^3,,Phytoplankton,,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Coscinodiscus concinnus,,,,,,7.29E-12,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Coscinodiscus concinnus,,,,,,7.29E-12,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Coscinodiscus concinnus,,,,,,7.29E-12,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Coscinodiscus concinnus,,,,,,7.29E-12,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Coscinodiscus concinnus,,,,,,7.29E-12,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Coscinodiscus concinnus,,,,,,7.29E-12,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Coscinodiscus concinnus,,,,,,7.29E-12,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Coscinodiscus excentricus,,,,,,4.91E-14,m^3,,Phytoplankton,Bacillariophyta,"Leblanc, Karine; Arístegui Ruiz, Javier; Armand, L; Assmy, P; Beker, B; Bode, Antonio; Breton, E; Cornet, V; Gibson, J; Gosselin, M-P; Kopczynska, EE; Marshall, Harold G; Peloquin, Jill M; Piontkovski, S; Poulton, Alex J; Quéguiner, Bernard; Schiebel, Ralf; Shipe, R; Stefels, Jacqueline; van Leeuwe, Maria A; Varela, M; Widdicombe, Claire E; Yallop, M (2012): A global diatom database - abundance, biovolume and biomass in the world ocean. Earth System Science Data, 4, 149-165, doi:10.5194/essd-4-149-2012. CC-BY",,
,Cosmarium abbreviatum,,,,,,3.70E-15,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Cosmarium beatum,,,,,,9.80E-15,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Cosmarium biretum,,,,,,2.20E-14,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Cosmarium crenatum,,,,,,9.38E-15,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Cosmarium meneghinii,,,,,,1.15E-15,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Cosmarium punctulatum,,,,,,9.73E-15,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Cosmarium punctulatum,,,,,,9.73E-15,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Cosmarium regnesii,,,,,,5.19E-16,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Cryptomonas marssonii,,,,,,2.59E-15,m^3,,Phytoplankton,Cryptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Cyclotella meneghiniana,,,,,,1.82E-15,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Cylindrotheca closterium,,,,,,1.36E-16,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Cylindrotheca closterium,,,,,,1.36E-16,m^3,,Phytoplankton,Bacillariophyta,"Sofía Sal, Ángel López-Urrutia, Xabier Irigoien, Derek S. Harbour, and Roger P. Harris 2013. Marine microplankton diversity database. Ecology 94:1658. http://dx.doi.org/10.1890/13-0236.5",,
,Cylindrotheca closterium,,,,,,1.36E-16,m^3,,Phytoplankton,Bacillariophyta,"Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006. Biovolumes and size-classes of phytoplankton in the Baltic Sea. HEL",,
,Dactyliosolen fragilissimus,,,,,,6.66E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Dactyliosolen fragilissimus,,,,,,6.66E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Desmidium swartzii,,,,,,3.93E-14,m^3,,Phytoplankton,Streptophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Desmodesmus abundans,,,,,,1.24E-16,m^3,,Phytoplankton,Chlorophyta,"Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006. Biovolumes and size-classes of phytoplankton in the Baltic Sea. HEL",,
,Desmodesmus quadricauda,,,,,,1.57E-15,m^3,,Phytoplankton,Chlorophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Detonula confervacea,,,,,,2.99E-15,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Dinobryon divergens,,,,,,2.34E-16,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Ditylum brightwellii,,,,,,8.25E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Ditylum brightwellii,,,,,,8.25E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Ditylum brightwellii,,,,,,8.25E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Ditylum brightwellii,,,,,,8.25E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Ditylum brightwellii,,,,,,8.25E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Ditylum brightwellii,,,,,,8.25E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Ditylum brightwellii,,,,,,8.25E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Ditylum brightwellii,,,,,,8.25E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Dunaliella tertiolecta,,,,,,1.78E-16,m^3,,Phytoplankton,Chlorophyta,"Edwards, K. F., Klausmeier, C. A. and Litchman, E. (2015), Nutrient utilization traits of phytoplankton. Ecology, 96: 2311. doi:10.1890/14-2252.5",,
,Dunaliella tertiolecta,,,,,,1.78E-16,m^3,,Phytoplankton,Chlorophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Eucampia zodiacus,,,,,,2.00E-14,m^3,,Phytoplankton,Bacillariophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Fibrocapsa japonica,,,,,,4.17E-15,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Fibrocapsa japonica,,,,,,4.17E-15,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Fibrocapsa japonica,,,,,,4.17E-15,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Fibrocapsa japonica,,,,,,4.17E-15,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
,Fibrocapsa japonica,,,,,,4.17E-15,m^3,,Phytoplankton,Ochrophyta,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),,
