ConPhylum,TempPref,GenusSpecies,ConGenus,ConFamily,ConOrder,ConClass,Superkingdom,GrowthRate,RateUnit,Optimum.Temp,TempUnit,AverageVolume,VolumeUnit,Sources,Notes,Author,Temp,Unit,arrhenius_tmp,x,y,z,r.sqr,lntercept,a,RE,E,TCorrected_GrowthRate
Firmicutes,Mesophile,Streptococcus pyogenes,Streptococcus,Streptococcaceae,Lactobacillales,Bacilli,Bacteria,0.000141056,s^-1,34.889,Celsius,4.42E-19,m^3,"bacdive-microa, engqvist, genbank, gold, jemma-refseq, kegg, masonmm, microbe-directory, pasteur, patric, protraits, rrndb, silva, bergeys","1, 555, 4407, 7926, 7964, 8678, 8716, 9127, 9164, 9448, 9484, 9694, 9728, 9892, 9920, 10045, 10074, 10187, 10216, 10303, 10331, 10404, 10428, 10486, 10509, 10565, 10588, 10641, 10666, 10713, 10797, 10835, 10855, 10889, 10904, 10984, 11000, 11024, 4576, 11060, 11076, 11100, 11113, 11140, 4607, 11190, 11214, 11247, 11259, 11281, 11290, 11312, 11321, 11336, 11346, 12126, 12129, 12130, 12135, 12331, 13832, 14104, 14131, 14141, 14169, 14236, 14301, 14302, 14394, 14395, 14396, 14397, 14536, 14819, 15692, 15913, 15956, 16207, 16361, 16598, 17206, 18559, 18701, 18707, 18718, 18723, 18958",Madin,308.039,K,37.66058218,-8.866353583,-42.26297707,37.66058218,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,7.50E-06
Firmicutes,Mesophile,Listeria monocytogenes,Listeria,Listeriaceae,Bacillales,Bacilli,Bacteria,0.00044827,s^-1,35.45,Celsius,2.03E-19,m^3,Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes,pg.245,Hira,308.6,K,37.59211949,-7.710114829,-43.04108097,37.59211949,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,2.40E-05
Firmicutes,Mesophile,Lactobacillus johnsonii,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Bacteria,0.000137825,s^-1,32.333,Celsius,4.25E-18,m^3,"bacdive-microa, campedelli, engqvist, genbank, gold, kegg, microbe-directory, patric, protraits, rrndb, silva, bergeys","1, 2, 555, 4952, 7663, 8158, 8517, 8848, 9008, 9355, 9567, 10693, 12331, 14208, 15055, 15854, 16765, 18701, 18707, 18718, 18723, 18874",Madin,305.483,K,37.9756912,-8.889525793,-39.99961269,37.9756912,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,7.15E-06
Firmicutes,Mesophile,Paenibacillus terrae,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,Bacteria,2.52E-05,s^-1,32.5,Celsius,1.54E-18,m^3,"corkrey, engqvist, fierer, genbank, gold, kegg, microbe-directory, pasteur, protraits, rrndb","73, 555, 1444, 5694, 12331, 15571, 18701, 18718, 18723",Madin,305.65,K,37.95494217,-10.58866656,-41.01474926,37.95494217,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,1.31E-06
Firmicutes,Mesophile,Sporomusa acidovorans,Sporomusa,Sporomusaceae,Selenomonadales,Negativicutes,Bacteria,7.97E-06,s^-1,35,Celsius,2.68E-18,m^3,"corkrey, engqvist, gold","490, 555, 12331",Madin,308.15,K,37.6470163,-11.73982607,-40.46071488,37.6470163,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,4.24E-07
Firmicutes,Mesophile,Sporomusa silvacetica,Sporomusa,Sporomusaceae,Selenomonadales,Negativicutes,Bacteria,6.88E-06,s^-1,30,Celsius,1.26E-18,m^3,"corkrey, engqvist, gold","132, 555, 12331",Madin,303.15,K,38.26794681,-11.88689191,-41.21541995,38.26794681,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,3.49E-07
Firmicutes,Mesophile,Staphylococcus aureus,Staphylococcus,Staphylococcaceae,Bacillales,Bacilli,Bacteria,0.00059571,s^-1,34.79719322,Celsius,9.16E-19,m^3,Size:https://www.ecmjournal.org/papers/vol004/pdf/v004a04.pdf; Mass:http://www.pnas.org/content/105/44/16994,NA,Hira,307.9471932,K,37.67180975,-7.425756586,-41.53427059,37.67180975,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,3.17E-05
Firmicutes,Mesophile,Clostridium acidisoli,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Bacteria,2.75E-05,s^-1,27.5,Celsius,3.67E-18,m^3,"corkrey, engqvist, gold","88, 555, 12331",Madin,300.65,K,38.58615691,-10.50132455,-40.14634001,38.58615691,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,1.36E-06
Firmicutes,Mesophile,Amphibacillus cookii,Amphibacillus,Bacillaceae,Bacillales,Bacilli,Bacteria,3.29E-05,s^-1,39,Celsius,1.03E-18,m^3,"corkrey, engqvist, fierer","537, 555, 782",Madin,312.15,K,37.16459418,-10.3220379,-41.41697287,37.16459418,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,1.82E-06
Firmicutes,Mesophile,Marinilactibacillus piezotolerans,Marinilactibacillus,Carnobacteriaceae,Lactobacillales,Bacilli,Bacteria,9.37E-07,s^-1,38.5,Celsius,1.65E-19,m^3,"corkrey, engqvist, fierer, gold, pasteur","534, 555, 2450, 12331",Madin,311.65,K,37.22421972,-13.88058255,-43.24834148,37.22421972,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,5.16E-08
Firmicutes,Mesophile,Bacillus licheniformis,Bacillus,Bacillaceae,Bacillales,Bacilli,Bacteria,0.000102198,s^-1,39.375,Celsius,7.76E-19,m^3,"engqvist, genbank, gold, jemma-refseq, kegg, pasteur, patric, protraits, rrndb, silva, bergeys","555, 4430, 7905, 7983, 8659, 8734, 9109, 9180, 9434, 9496, 9681, 9742, 9878, 9931, 10033, 10085, 12331, 12469, 14242, 14245, 18707, 18718, 18723, 18810",Madin,312.525,K,37.12000024,-9.18859845,-41.70013443,37.12000024,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,5.67E-06
Firmicutes,Mesophile,Halobacillus mangrovi,Halobacillus,Bacillaceae,Bacillales,Bacilli,Bacteria,0.000140336,s^-1,34,Celsius,5.52E-19,m^3,"corkrey, engqvist, fierer, genbank, gold, kegg, rrndb","535, 555, 1913, 6839, 12331, 18337, 18723",Madin,307.15,K,37.76958514,-8.871471011,-42.04073891,37.76958514,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,7.40E-06
Firmicutes,Mesophile,Alkalibacterium iburiense,Alkalibacterium,Carnobacteriaceae,Lactobacillales,Bacilli,Bacteria,2.48E-05,s^-1,33.5,Celsius,5.09E-19,m^3,"corkrey, engqvist, fierer, gold, pasteur","524, 555, 738, 12331",Madin,306.65,K,37.83116933,-10.6046669,-42.12183894,37.83116933,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,1.30E-06
Firmicutes,Mesophile,Streptococcus thermophilus,Streptococcus,Streptococcaceae,Lactobacillales,Bacilli,Bacteria,0.00064914,s^-1,39.91,Celsius,2.81E-19,m^3,Size:https://www.sciencedirect.com/topics/immunology-and-microbiology/streptococcus-thermophilus; Mass:http://www.pnas.org/content/105/44/16994,NA,Hira,313.06,K,37.05656447,-7.339862148,-42.71593228,37.05656447,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,3.62E-05
Firmicutes,Mesophile,Clostridium beijerinckii,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Bacteria,1.89E-05,s^-1,33.25,Celsius,6.54E-17,m^3,"engqvist, genbank, gold, jemma-refseq, kegg, mediadb, microbe-directory, pasteur, patric, protraits, rrndb","555, 4720, 7716, 8124, 8539, 8828, 9023, 9258, 12331, 12729, 14586, 17166, 18320, 18560, 18701, 18707, 18718, 18723",Madin,306.4,K,37.8620368,-10.87634864,-37.26600942,37.8620368,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,9.90E-07
Firmicutes,Mesophile,Selenomonas bovis,Selenomonas,Selenomonadaceae,Selenomonadales,Negativicutes,Bacteria,2.24E-05,s^-1,39,Celsius,5.78E-18,m^3,"corkrey, engqvist, fierer, gold, microbe-directory","190, 555, 3760, 12331, 18701",Madin,312.15,K,37.16459418,-10.7064496,-39.69212799,37.16459418,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,1.24E-06
Firmicutes,Mesophile,Lactococcus lactis,Lactococcus,Streptococcaceae,Lactobacillales,Bacilli,Bacteria,0.00032237,s^-1,35.9858,Celsius,2.95E-19,m^3,Size:https://hal.archives-ouvertes.fr/hal-00929612/document; Mass:http://www.pnas.org/content/105/44/16994,NA,Hira,309.1358,K,37.52696412,-8.039810604,-42.6673116,37.52696412,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,1.73E-05
Firmicutes,Mesophile,Lactococcus piscium,Lactococcus,Streptococcaceae,Lactobacillales,Bacilli,Bacteria,0.00018337,s^-1,24.9851,Celsius,2.95E-19,m^3,https://onlinelibrary.wiley.com/doi/pdf/10.1111/jam.13179,pg.245,Hira,298.1351,K,38.91164802,-8.604004588,-42.6673116,38.91164802,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,8.85E-06
Firmicutes,Mesophile,Streptococcus agalactiae,Streptococcus,Streptococcaceae,Lactobacillales,Bacilli,Bacteria,7.41E-05,s^-1,37,Celsius,7.63E-19,m^3,"bacdive-microa, engqvist, genbank, gold, jemma-refseq, kegg, masonmm, microbe-directory, pasteur, patric, protraits, rrndb, silva, bergeys","1, 555, 4419, 7914, 7976, 8666, 8727, 9116, 9175, 9439, 9686, 9737, 9883, 9926, 10038, 10080, 10181, 10221, 10298, 10336, 10399, 10431, 10513, 10562, 10591, 10637, 10669, 10711, 4576, 11001, 11023, 11114, 11138, 11227, 11246, 11260, 11280, 4607, 12220, 12221, 12222, 12223, 12224, 12225, 12226, 12227, 12228, 12229, 12230, 12231, 12232, 12233, 12234, 12235, 12236, 12237, 12238, 12239, 12240, 12241, 12242, 12243, 12244, 12245, 12246, 12247, 12248, 12249, 12250, 12251, 12252, 12253, 12255, 12256, 12257, 12258, 12259, 12260, 12261, 12262, 12263, 12264, 12265, 12331, 13818, 14143, 14155, 14317, 16127, 16210, 16518, 16558, 16559, 16560, 16951, 17181, 17249, 17250, 18540, 18701, 18707, 18718, 18749, 18723, 18955",Madin,310.15,K,37.4042498,-9.510095026,-41.71702892,37.4042498,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,4.02E-06
Firmicutes,Mesophile,Clostridium magnum,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Bacteria,6.42E-05,s^-1,31,Celsius,4.50E-17,m^3,"corkrey, engqvist, gold, protraits","114, 555, 12331, 18718",Madin,304.15,K,38.14212748,-9.653507347,-37.63986918,38.14212748,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,3.29E-06
Firmicutes,Mesophile,Peptoclostridium acidaminophilum,Peptoclostridium,Peptostreptococcaceae,Clostridiales,Clostridia,Bacteria,8.38E-05,s^-1,30,Celsius,1.91E-18,m^3,"engqvist, genbank, gold, jemma-refseq, kegg, patric, rrndb, bergeys","555, 6217, 12331, 13510, 16869, 18707, 18723",Madin,303.15,K,38.26794681,-9.38707755,-40.79942843,38.26794681,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,4.25E-06
Firmicutes,Mesophile,Sulfobacillus thermotolerans,Sulfobacillus,Clostridiales Family XVII. Incertae Sedis,Clostridiales,Clostridia,Bacteria,9.19E-05,s^-1,39.9662,Celsius,2.63E-18,m^3,"Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes, pg.1184",NA,Hira,313.1162,K,37.04991334,-9.294809529,-40.47954783,37.04991334,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,5.13E-06
Firmicutes,Mesophile,Brochothrix thermosphacta,Brochothrix,Listeriaceae,Bacillales,Bacilli,Bacteria,0.00028566,s^-1,24.953,Celsius,5.00E-19,m^3,Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes,"pg.257, Genus: Brochothrix size info used",Hira,298.103,K,38.91583806,-8.160708266,-42.13967885,38.91583806,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,1.38E-05
Firmicutes,Mesophile,Acetonema longum,Acetonema,Sporomusaceae,Selenomonadales,Negativicutes,Bacteria,2.41E-06,s^-1,31.5,Celsius,3.16E-18,m^3,"corkrey, engqvist, gold, microbe-directory, bergeys","104, 555, 12331, 18701",Madin,304.65,K,38.07952757,-12.93588381,-40.29595965,38.07952757,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,1.24E-07
Firmicutes,Mesophile,Streptococcus pneumoniae,Streptococcus,Streptococcaceae,Lactobacillales,Bacilli,Bacteria,6.73E-05,s^-1,35.958,Celsius,7.02E-19,m^3,"bacdive-microa, corkrey, engqvist, genbank, gold, jemma-refseq, kegg, masonmm, pasteur, patric, protraits, rrndb, silva, bergeys","1, 30, 555, 4394, 7938, 7952, 8690, 8704, 9138, 9153, 9459, 9474, 9703, 9717, 9901, 9913, 10053, 10068, 10195, 10209, 10311, 10324, 10410, 10422, 10492, 10503, 10570, 10582, 10647, 10659, 4607, 10729, 10781, 10792, 10840, 10850, 10892, 10901, 10936, 10947, 10987, 5131, 11073, 11151, 12307, 12331, 13831, 14111, 14113, 14452, 14697, 14729, 14773, 14882, 14911, 14912, 14913, 14914, 15184, 15231, 15232, 15966, 15967, 15968, 15981, 16124, 16206, 16490, 16491, 16492, 16493, 16732, 18558, 18707, 18718, 18723, 18957",Madin,309.108,K,37.53033915,-9.606350321,-41.80035355,37.53033915,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,3.62E-06
Firmicutes,Mesophile,Bacillus mycoides,Bacillus,Bacillaceae,Bacillales,Bacilli,Bacteria,0.000220942,s^-1,30,Celsius,3.45E-18,m^3,"engqvist, genbank, gold, jemma-refseq, kegg, masonmm, microbe-directory, pasteur, patric, protraits, rrndb, bergeys","555, 4554, 8068, 8586, 12331, 12472, 17004, 17506, 18542, 18701, 18707, 18718, 18723",Madin,303.15,K,38.26794681,-8.417610334,-40.20815744,38.26794681,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,1.12E-05
Firmicutes,Mesophile,Clostridium gasigenes,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Bacteria,0.000116409,s^-1,21,Celsius,5.80E-19,m^3,"corkrey, engqvist, gold, bergeys","348, 555, 12331",Madin,294.15,K,39.43881718,-9.058400706,-41.99125885,39.43881718,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,5.39E-06
Firmicutes,Mesophile,Desulfitobacterium dehalogenans,Desulfitobacterium,Peptococcaceae,Clostridiales,Clostridia,Bacteria,1.65E-05,s^-1,38,Celsius,1.15E-18,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, protraits, rrndb, bergeys","15, 555, 5423, 12331, 12848, 16039, 18701, 18718, 18723",Madin,311.15,K,37.28403688,-11.01215018,-41.30676973,37.28403688,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,9.04E-07
Firmicutes,Mesophile,Clostridium butyricum,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Bacteria,7.22E-05,s^-1,35.6,Celsius,4.40E-18,m^3,"engqvist, genbank, gold, jemma-refseq, kegg, masonmm, microbe-directory, pasteur, patric, protraits, rrndb, bergeys","555, 4922, 7668, 8156, 8519, 10250, 12331, 12735, 17850, 18544, 18701, 18707, 18718, 18723",Madin,308.75,K,37.57385611,-9.536070512,-39.96492713,37.57385611,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,3.87E-06
Firmicutes,Mesophile,Streptococcus mutans,Streptococcus,Streptococcaceae,Lactobacillales,Bacilli,Bacteria,5.39E-05,s^-1,29.593,Celsius,2.56E-19,m^3,"bacdive-microa, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, silva, bergeys","1, 555, 4546, 7812, 8061, 8593, 8790, 9059, 9226, 4607, 12331, 13828, 14151, 15112, 15980, 16077, 17505, 18701, 18707, 18718, 18723, 18956",Madin,302.743,K,38.31939326,-9.82838008,-42.80910951,38.31939326,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,2.72E-06
Firmicutes,Mesophile,Clostridium grantii,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Bacteria,1.07E-05,s^-1,30,Celsius,1.43E-18,m^3,"corkrey, engqvist, gold, bergeys","105, 555, 12331",Madin,303.15,K,38.26794681,-11.44526682,-41.08885723,38.26794681,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,5.43E-07
Firmicutes,Mesophile,Lactobacillus ingluviei,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Bacteria,4.99E-05,s^-1,39,Celsius,2.62E-18,m^3,"bacdive-microa, campedelli, corkrey, engqvist, gold, microbe-directory, pasteur, bergeys","1, 2, 359, 555, 12331, 18701",Madin,312.15,K,37.16459418,-9.905489555,-40.48335736,37.16459418,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,2.76E-06
Firmicutes,Mesophile,Enterococcus faecalis,Enterococcus,Enterococcaceae,Lactobacillales,Bacilli,Bacteria,0.00034973,s^-1,36.8343,Celsius,2.67E-18,m^3,Size:https://catalog.hardydiagnostics.com/cp_prod/Content/hugo/Enterococcus.htm mass: http://www.pnas.org/content/105/44/16994,NA,Hira,309.9843,K,37.42424398,-7.95834913,-40.4644532,37.42424398,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,1.90E-05
Firmicutes,Mesophile,Halanaerobium praevalens,Halanaerobium,Halanaerobiaceae,Halanaerobiales,Clostridia,Bacteria,1.47E-05,s^-1,37,Celsius,1.54E-18,m^3,"corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, bergeys","64, 555, 5063, 12331, 13024, 15835, 18701, 18707, 18718, 18723",Madin,310.15,K,37.4042498,-11.12766306,-41.01474926,37.4042498,0.037731923,-22.38546791,-0.229218366,0.077897204,-0.077897204,7.98E-07
Others,Mesophile,Gymnodinium corollarium,Gymnodinium,Gymnodiniaceae,Gymnodiniales,Dinophyceae,Phytoplankton,3.82E-06,s^-1,4,Celsius,5.24E-15,m^3,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-2060.1 (BioTraits),NA,Hira,277.15,K,41.85794001,-12.47526014,-32.8824549,41.85794001,0,-12.47526014,NA,NA,NA,NA
Planctomycetes,Mesophile,Rhodopirellula baltica,Rhodopirellula,Planctomycetaceae,Planctomycetales,Planctomycetia,Bacteria,1.36E-05,s^-1,28.143,Celsius,9.13E-18,m^3,"engqvist, fierer, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, silva, bergeys","555, 3579, 4672, 12331, 13648, 14184, 18701, 18707, 18718, 18723, 18937",Madin,301.293,K,38.50380883,-11.20544077,-39.23496598,38.50380883,0,-11.20544077,NA,NA,NA,NA
Proteobacteria,Mesophile,[Haemophilus] ducreyi,Haemophilus,Pasteurellaceae,Pasteurellales,Gammaproteobacteria,Bacteria,4.34E-05,s^-1,36,Celsius,3.11E-19,m^3,"bacdive-microa, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, silva, bergeys","1, 555, 4593, 7774, 4576, 12331, 13016, 14185, 18701, 18707, 18718, 18723, 18863",Madin,309.15,K,37.52524041,-10.04505112,-42.61449404,37.52524041,0.021413373,-9.127964753,-0.095589799,-0.134137382,0.134137382,0.006660814
Proteobacteria,Mesophile,Colwellia hornerae,Colwellia,Colwelliaceae,Alteromonadales,Gammaproteobacteria,Bacteria,4.95E-05,s^-1,10.9586,Celsius,7.73E-19,m^3,https://books.google.co.uk/books?id=5zSYmcq0GdgC&pg=PA453&lpg=PA453&dq=Colwellia+demingiae+cell+size&source=bl&ots=fke1PEk0Jq&sig=GCks8dltnn04MME18nQ_l3xBObk&hl=en&sa=X&ved=0ahUKEwifxNvxyorbAhUqJMAKHRfjClAQ6AEITzAF#v=onepage&q=Colwellia%20demingiae%20cell%20size&f=false,pg. 453 of Bergey’s Manual of Systematic Bacteriology Volume 2: The Proteobacteria,Hira,284.1086,K,40.83272409,-9.913537888,-41.7040079,40.83272409,0.021413373,-9.127964753,-0.095589799,-0.134137382,0.134137382,0.011839153
Proteobacteria,Mesophile,Colwellia piezophila,Colwellia,Colwelliaceae,Alteromonadales,Gammaproteobacteria,Bacteria,7.97E-05,s^-1,10,Celsius,1.72E-18,m^3,"corkrey, engqvist, fierer, gold, microbe-directory, patric","452, 555, 1382, 12331, 18701, 18707",Madin,283.15,K,40.97096265,-9.437240972,-40.90420738,40.97096265,0.021413373,-9.127964753,-0.095589799,-0.134137382,0.134137382,0.019419
Proteobacteria,Mesophile,Desulfofrigus fragile,Desulfofrigus,Desulfobacteraceae,Desulfobacterales,Deltaproteobacteria,Bacteria,1.06E-05,s^-1,17.9513,Celsius,1.73E-18,m^3,https://books.google.co.uk/books?id=9cwgo-9IyTUC&pg=PA977&lpg=PA977&dq=Desulfofrigus+oceanense+cell+size&source=bl&ots=lTtbfougYA&sig=4rpA3CrTU5e2uXVWlwzPw1h9H54&hl=en&sa=X&ved=0ahUKEwj46PvYz5bbAhVDxRQKHf4wD-sQ6AEIMzAC#v=onepage&q=Desulfofrigus%20oceanense%20cell%20size&f=false,pg.977,Hira,291.1013,K,39.85185938,-11.45465656,-40.89841027,39.85185938,0.021413373,-9.127964753,-0.095589799,-0.134137382,0.134137382,0.0022227
Proteobacteria,Mesophile,Acidithiobacillus thiooxidans,Acidithiobacillus,Acidithiobacillaceae,Acidithiobacillales,Acidithiobacillia,Bacteria,1.34E-06,s^-1,28,Celsius,2.62E-19,m^3,"corkrey, engqvist, gold, microbe-directory, pasteur, patric, bergeys","140, 555, 12331, 18701, 18707",Madin,301.15,K,38.52209223,-13.52284094,-42.78594245,38.52209223,0.021413373,-9.127964753,-0.095589799,-0.134137382,0.134137382,0.000235079
Proteobacteria,Mesophile,Dechloromonas denitrificans,Dechloromonas,Azonexaceae,Rhodocyclales,Betaproteobacteria,Bacteria,1.48E-05,s^-1,30,Celsius,3.01E-19,m^3,"corkrey, engqvist, fierer, gold, pasteur","73, 555, 1444, 12331",Madin,303.15,K,38.26794681,-11.12088338,-42.64717669,38.26794681,0.021413373,-9.127964753,-0.095589799,-0.134137382,0.134137382,0.002509376
Proteobacteria,Mesophile,Pseudohaliea rubra,Pseudohaliea,Halieaceae,Cellvibrionales,Gammaproteobacteria,Bacteria,3.37E-05,s^-1,30,Celsius,3.78E-19,m^3,"corkrey, engqvist, fierer, gold, pasteur, patric","124, 555, 1901, 12331, 18707",Madin,303.15,K,38.26794681,-10.29801272,-42.41939276,38.26794681,0.021413373,-9.127964753,-0.095589799,-0.134137382,0.134137382,0.005713917
Proteobacteria,Mesophile,Acidihalobacter prosperus,Acidihalobacter,Ectothiorhodospiraceae,Chromatiales,Gammaproteobacteria,Bacteria,1.32E-05,s^-1,37,Celsius,2.40E-19,m^3,"corkrey, engqvist, genbank, gold, kegg, patric, rrndb, bergeys","413, 555, 8357, 12331, 18089, 18707, 18723",Madin,310.15,K,37.4042498,-11.23529373,-42.87364803,37.4042498,0.021413373,-9.127964753,-0.095589799,-0.134137382,0.134137382,0.001993256
Proteobacteria,Mesophile,Bradyrhizobium diazoefficiens,Bradyrhizobium,Bradyrhizobiaceae,Rhizobiales,Alphaproteobacteria,Bacteria,5.53E-06,s^-1,27.6,Celsius,1.29E-18,m^3,"fierer, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, silva","1103, 6139, 7264, 8347, 8398, 8934, 12331, 12558, 14159, 18701, 18707, 18718, 18723, 18821",Madin,300.75,K,38.57332693,-12.10532274,-41.19188946,38.57332693,0.021413373,-9.127964753,-0.095589799,-0.134137382,0.134137382,0.00097683
Proteobacteria,Mesophile,Hydrogenophaga pseudoflava,Hydrogenophaga,Comamonadaceae,Burkholderiales,Betaproteobacteria,Bacteria,8.08E-05,s^-1,23.76828512,Celsius,7.67E-19,m^3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2812990/,NA,Hira,296.9182851,K,39.07111369,-9.423533592,-41.71180015,39.07111369,0.021413373,-9.127964753,-0.095589799,-0.134137382,0.134137382,0.015258223
Proteobacteria,Mesophile,Aeromonas hydrophila,Aeromonas,Aeromonadaceae,Aeromonadales,Gammaproteobacteria,Bacteria,0.00051042,s^-1,30.95,Celsius,2.49E-18,m^3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4255052/,NA,Hira,304.1,K,38.1483988,-7.580276642,-40.53424896,38.1483988,0.021413373,-9.127964753,-0.095589799,-0.134137382,0.134137382,0.085166229
